" quarter@br","min@br","sec@br"," eventtype@br"," team@br"," outof@br"," numfreeshot@br"," points@br"," reason@br"," result@br"," type@br"," score@br"," shotdistance@br"," x@br"," y@br","assist_0@br","assist_1@br","awayjumpball_0@br","awayjumpball_1@br","block_0@br","block_1@br","entered_0@br","entered_1@br","homejumpball_0@br","homejumpball_1@br","left_0@br","left_1@br","opponent_0@br","opponent_1@br","player_0@br","player_1@br","split_0@br","split_1@br"," quarter@NBA","min@NBA","sec@NBA"," eventtype@NBA"," team@NBA"," outof@NBA"," numfreeshot@NBA"," points@NBA"," reason@NBA"," result@NBA"," type@NBA"," score@NBA"," shotdistance@NBA"," url @NBA"," assist@NBA"," awayjumpball@NBA"," block@NBA"," entered@NBA"," homejumpball@NBA"," left@NBA"," opponent@NBA"," player@NBA"," steal@NBA","Confidence"
"1","5","24.0","rebound","Detroit Pistons","","","","","","Defensive","16-10","","","","","","","","","","","","","","","","","","Rodney","Stuckey","","","1","5","24","rebound","Detroit Pistons","","","","","","","16-10","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=56","","","","","","","","Stuckey","","80"
"1","5","17.0","foul","Detroit Pistons","","","","","","Personal","16-10","","","","","","","","","","","","","","","","Brandon","Knight","Jeremy","Lin","","","1","5","17","foul","Houston Rockets","","","","","","Personal","16-10","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=57","","","","","","","","Lin","","73"
"1","5","17.0","free throw","Detroit Pistons","2","1","","foul","made","","16-11","","","","","","","","","","","","","","","","","","Tayshaun","Prince","","","1","5","17","free throw","Detroit Pistons","2","1","1","foul","made","","16-11","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=58","","","","","","","","Prince","","80"
"1","5","17.0","substitute","Houston Rockets","","","","","","","16-11","","","","","","","","","","Carlos","Delfino","","","Chandler","Parsons","","","","","","","1","5","17","substitute","Houston Rockets","","","","","","","16-11","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=60","","","","Delfino","","Parsons","","","","82"
"1","5","17.0","free throw","Detroit Pistons","2","2","","foul","made","","16-12","","","","","","","","","","","","","","","","","","Tayshaun","Prince","","","1","5","17","free throw","Detroit Pistons","2","2","1","foul","made","","16-12","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=61","","","","","","","","Prince","","80"
"1","5","03.0","shot","Houston Rockets","","","2","","made","driving layup","18-12","","248","54","","","","","","","","","","","","","","","James","Harden","","","1","5","03","shot","Houston Rockets","","","2","","made","Driving Layup","18-12","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=63","","","","","","","","Harden","","80"
"1","4","43.0","shot","Detroit Pistons","","","3","","made","jumper","18-15","24","11","50","Rodney","Stuckey","","","","","","","","","","","","","Brandon","Knight","","","1","4","43","shot","Detroit Pistons","","","3","","made","3PT Jump Shot","18-15","24","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=64","Stuckey","","","","","","","Knight","","84"
"1","4","26.0","turnover","Houston Rockets","","","","step out of bounds","","","18-15","","","","","","","","","","","","","","","","","","Marcus","Morris","","","1","4","26","turnover","Houston Rockets","","","","Step Out of Bounds","","","18-15","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=65","","","","","","","","Morris","","80"
"1","4","26.0","substitute","Detroit Pistons","","","","","","","18-15","","","","","","","","","","Kim","English","","","Rodney","Stuckey","","","","","","","1","4","26","substitute","Detroit Pistons","","","","","","","18-15","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=66","","","","English","","Stuckey","","","","82"
"1","4","10.0","shot","Detroit Pistons","","","2","","missed","jumper","18-15","12","153","122","","","","","","","","","","","","","","","Tayshaun","Prince","","","1","4","10","shot","Detroit Pistons","","","","","missed","Jump Shot","18-15","12","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=67","","","","","","","","Prince","","80"
"1","4","09.0","rebound","Houston Rockets","","","","","","Defensive","18-15","","","","","","","","","","","","","","","","","","Marcus","Morris","","","1","4","09","rebound","Houston Rockets","","","","","","","18-15","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=68","","","","","","","","Morris","","80"
"1","3","58.0","shot","Houston Rockets","","","2","","made","shot","20-15","","245","50","James","Harden","","","","","","","","","","","","","Omer","Asik","","","1","3","58","shot","Houston Rockets","","","2","","made","Reverse Layup","20-15","1","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=69","Harden","","","","","","","Asik","","82"
"1","3","34.0","shot","Detroit Pistons","","","2","","missed","jumper","20-15","18","416","119","","","","","","","","","","","","","","","Greg","Monroe","","","1","3","34","shot","Detroit Pistons","","","","","missed","Jump Shot","20-15","18","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=70","","","","","","","","Monroe","","80"
"1","3","33.0","rebound","Houston Rockets","","","","","","Defensive","20-15","","","","","","","","","","","","","","","","","","Carlos","Delfino","","","1","3","33","rebound","Houston Rockets","","","","","","","20-15","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=71","","","","","","","","Delfino","","80"
"1","3","28.0","shot","Houston Rockets","","","2","","missed","driving layup","20-15","","246","51","","","","","","","","","","","","","","","James","Harden","","","1","3","28","shot","Houston Rockets","","","","","missed","Driving Layup","20-15","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=72","","","","","","","","Harden","","78"
"1","3","26.0","rebound","Detroit Pistons","","","","","","Defensive","20-15","","","","","","","","","","","","","","","","","","Greg","Monroe","","","1","3","26","rebound","Detroit Pistons","","","","","","","20-15","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=73","","","","","","","","Monroe","","80"
"1","3","24.0","foul","Detroit Pistons","","","","","","Personal block","20-15","","","","","","","","","","","","","","","","Brandon","Knight","Carlos","Delfino","","","1","3","24","foul","Houston Rockets","","","","","","Personal Block","20-15","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=74","","","","","","","","Delfino","","73"
"1","3","24.0","substitute","Detroit Pistons","","","","","","","20-15","","","","","","","","","","Jonas","Jerebko","","","Jason","Maxiell","","","","","","","1","3","24","substitute","Detroit Pistons","","","","","","","20-15","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=75","","","","Jerebko","","Maxiell","","","","82"
"1","3","24.0","substitute","Houston Rockets","","","","","","","20-15","","","","","","","","","","Greg","Smith","","","Omer","Asik","","","","","","","1","3","24","substitute","Houston Rockets","","","","","","","20-15","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=76","","","","Smith","","Asik","","","","82"
"1","3","08.0","shot","Detroit Pistons","","","2","","missed","layup","20-15","1","240","51","","","","","","","","","","","","","","","Jonas","Jerebko","","","1","3","08","shot","Detroit Pistons","","","","","missed","Layup","20-15","1","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=77","","","","","","","","Jerebko","","82"
"1","3","05.0","rebound","Detroit Pistons","","","","","","Offensive","20-15","","","","","","","","","","","","","","","","","","Greg","Monroe","","","1","3","05","rebound","Detroit Pistons","","","","","","","20-15","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=78","","","","","","","","Monroe","","80"
"1","3","04.0","shot","Detroit Pistons","","","2","","made","layup","20-17","1","242","53","","","","","","","","","","","","","","","Greg","Monroe","","","1","3","04","shot","Detroit Pistons","","","2","","made","Layup","20-17","1","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=79","","","","","","","","Monroe","","84"
